# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
663.0,19.971500,0.018600,0.198500
664.0,19.971500,0.018600,0.198500
665.0,19.971600,0.018600,0.198500
666.0,19.971600,0.018500,0.198400
667.0,19.971700,0.018500,0.198400
668.0,19.971700,0.018500,0.198500
669.0,19.971700,0.018500,0.198400
670.0,19.971800,0.018400,0.198300
671.0,19.971800,0.018400,0.198300
672.0,19.971900,0.018400,0.198300
673.0,19.971900,0.018400,0.198300
674.0,19.972000,0.018300,0.198200
675.0,19.972000,0.018300,0.198200
676.0,19.972000,0.018300,0.198200
677.0,19.972000,0.018300,0.198200
678.0,19.972100,0.018200,0.198100
679.0,19.972100,0.018200,0.198200
680.0,19.972100,0.018200,0.198200
681.0,19.972200,0.018200,0.198300
682.0,19.972200,0.018200,0.198200
683.0,19.972200,0.018100,0.198200
684.0,19.972300,0.018100,0.198300
685.0,19.972300,0.018100,0.198400
686.0,19.972400,0.018000,0.198300
687.0,19.972400,0.018000,0.198400
688.0,19.972400,0.018000,0.198400
689.0,19.972500,0.018000,0.198500
690.0,19.972500,0.018000,0.198500
691.0,19.972500,0.017900,0.198500
692.0,19.972500,0.017900,0.198500
693.0,19.972500,0.017900,0.198600
694.0,19.972600,0.017900,0.198600
695.0,19.972600,0.017900,0.198600
696.0,19.972600,0.017900,0.198600
697.0,19.972600,0.017800,0.198600
698.0,19.972700,0.017800,0.198700
699.0,19.972700,0.017800,0.198700
700.0,19.972700,0.017800,0.198600
701.0,19.972800,0.017700,0.198700
702.0,19.972800,0.017700,0.198600
703.0,19.972800,0.017700,0.198600
704.0,19.972900,0.017700,0.198600
705.0,19.972800,0.017700,0.198700
706.0,19.972900,0.017700,0.198600
707.0,19.972900,0.017700,0.198500
708.0,19.972900,0.017600,0.198600
709.0,19.972900,0.017600,0.198600
710.0,19.973000,0.017600,0.198600
711.0,19.973000,0.017600,0.198600
712.0,19.973000,0.017600,0.198600
713.0,19.973000,0.017600,0.198600
714.0,19.973100,0.017500,0.198500
