# time step,reward random diff model 3
16261.0,-0.000400
16262.0,-0.000400
16263.0,-0.000400
16264.0,-0.000400
16265.0,-0.000400
16266.0,-0.000400
16267.0,-0.000400
16268.0,-0.000400
16269.0,-0.000400
16270.0,-0.000400
16271.0,-0.000400
16272.0,-0.000400
16273.0,-0.000400
16274.0,-0.000400
16275.0,-0.000400
16276.0,-0.000400
16277.0,-0.000400
16278.0,-0.000400
16279.0,-0.000400
16280.0,-0.000400
16281.0,-0.000400
16282.0,-0.000400
16283.0,-0.000400
16284.0,-0.000400
16285.0,-0.000400
16286.0,-0.000400
16287.0,-0.000400
16288.0,-0.000400
16289.0,-0.000400
16290.0,-0.000400
16291.0,-0.000400
16292.0,-0.000400
16293.0,-0.000400
16294.0,-0.000400
16295.0,-0.000400
16296.0,-0.000400
16297.0,-0.000400
16298.0,-0.000400
16299.0,-0.000400
16300.0,-0.000400
16301.0,-0.000400
16302.0,-0.000400
16303.0,-0.000400
16304.0,-0.000400
16305.0,-0.000400
16306.0,-0.000400
16307.0,-0.000400
16308.0,-0.000400
16309.0,-0.000400
16310.0,-0.000400
16311.0,-0.000400
16312.0,-0.000400
16313.0,-0.000400
16314.0,-0.000400
16315.0,-0.000400
16316.0,-0.000400
16317.0,-0.000400
16318.0,-0.000400
16319.0,-0.000400
16320.0,-0.000400
16321.0,-0.000400
16322.0,-0.000400
16323.0,-0.000400
16324.0,-0.000400
16325.0,-0.000400
16326.0,-0.000400
16327.0,-0.000400
16328.0,-0.000400
16329.0,-0.000400
16330.0,-0.000400
16331.0,-0.000400
16332.0,-0.000400
16333.0,-0.000400
16334.0,-0.000400
16335.0,-0.000400
16336.0,-0.000400
16337.0,-0.000400
16338.0,-0.000400
16339.0,-0.000400
16340.0,-0.000400
16341.0,-0.000400
16342.0,-0.000400
16343.0,-0.000400
16344.0,-0.000400
16345.0,-0.000400
16346.0,-0.000400
16347.0,-0.000400
16348.0,-0.000400
16349.0,-0.000400
16350.0,-0.000400
16351.0,-0.000400
16352.0,-0.000400
16353.0,-0.000400
16354.0,-0.000400
16355.0,-0.000400
16356.0,-0.000400
16357.0,-0.000400
16358.0,-0.000400
16359.0,-0.000400
16360.0,-0.000400
16361.0,-0.000400
16362.0,-0.000400
16363.0,-0.000400
16364.0,-0.000400
16365.0,-0.000400
16366.0,-0.000400
16367.0,-0.000400
16368.0,-0.000400
16369.0,-0.000400
16370.0,-0.000400
16371.0,-0.000400
16372.0,-0.000400
16373.0,-0.000400
16374.0,-0.000400
16375.0,-0.000400
16376.0,-0.000400
16377.0,-0.000400
16378.0,-0.000400
16379.0,-0.000400
16380.0,-0.000400
16381.0,-0.000400
16382.0,-0.000400
16383.0,-0.000400
16384.0,-0.000400
16385.0,-0.000400
16386.0,-0.000400
16387.0,-0.000400
16388.0,-0.000400
16389.0,-0.000400
16390.0,-0.000400
16391.0,-0.000400
16392.0,-0.000400
16393.0,-0.000400
16394.0,-0.000400
16395.0,-0.000400
16396.0,-0.000400
16397.0,-0.000400
16398.0,-0.000400
16399.0,-0.000400
16400.0,-0.000400
16401.0,-0.000400
16402.0,-0.000400
16403.0,-0.000400
16404.0,-0.000400
16405.0,-0.000400
16406.0,-0.000400
16407.0,-0.000400
16408.0,-0.000400
16409.0,-0.000400
16410.0,-0.000400
16411.0,-0.000400
16412.0,-0.000400
16413.0,-0.000400
16414.0,-0.000400
16415.0,-0.000400
16416.0,-0.000400
16417.0,-0.000400
16418.0,-0.000400
16419.0,-0.000400
16420.0,-0.000400
16421.0,-0.000400
16422.0,-0.000400
16423.0,-0.000400
16424.0,-0.000400
16425.0,-0.000400
16426.0,-0.000400
16427.0,-0.000400
16428.0,-0.000400
16429.0,-0.000400
16430.0,-0.000400
16431.0,-0.000400
16432.0,-0.000400
16433.0,-0.000400
16434.0,-0.000400
16435.0,-0.000400
16436.0,-0.000400
16437.0,-0.000400
16438.0,-0.000400
16439.0,-0.000400
16440.0,-0.000400
16441.0,-0.000400
16442.0,-0.000400
16443.0,-0.000400
16444.0,-0.000400
16445.0,-0.000400
16446.0,-0.000400
16447.0,-0.000400
16448.0,-0.000400
16449.0,-0.000400
16450.0,-0.000400
16451.0,-0.000400
16452.0,-0.000400
16453.0,-0.000400
16454.0,-0.000400
16455.0,-0.000400
16456.0,-0.000400
16457.0,-0.000400
16458.0,-0.000400
16459.0,-0.000400
16460.0,-0.000400
16461.0,-0.000400
16462.0,-0.000400
16463.0,-0.000400
16464.0,-0.000400
16465.0,-0.000400
16466.0,-0.000400
16467.0,-0.000400
16468.0,-0.000400
16469.0,-0.000400
16470.0,-0.000400
16471.0,-0.000400
16472.0,-0.000400
16473.0,-0.000400
16474.0,-0.000400
16475.0,-0.000400
16476.0,-0.000400
16477.0,-0.000400
16478.0,-0.000400
16479.0,-0.000400
16480.0,-0.000400
16481.0,-0.000400
16482.0,-0.000400
16483.0,-0.000400
16484.0,-0.000400
16485.0,-0.000400
16486.0,-0.000400
16487.0,-0.000400
16488.0,-0.000400
16489.0,-0.000400
16490.0,-0.000400
16491.0,-0.000400
16492.0,-0.000400
16493.0,-0.000400
16494.0,-0.000400
16495.0,-0.000400
16496.0,-0.000400
16497.0,-0.000400
16498.0,-0.000400
16499.0,-0.000400
16500.0,-0.000400
16501.0,-0.000400
16502.0,-0.000400
16503.0,-0.000400
16504.0,-0.000400
16505.0,-0.000400
16506.0,-0.000400
16507.0,-0.000400
16508.0,-0.000400
16509.0,-0.000400
16510.0,-0.000400
16511.0,-0.000400
16512.0,-0.000400
16513.0,-0.000400
16514.0,-0.000400
16515.0,-0.000400
16516.0,-0.000400
16517.0,-0.000400
16518.0,-0.000400
16519.0,-0.000400
16520.0,-0.000400
16521.0,-0.000400
16522.0,-0.000400
16523.0,-0.000400
16524.0,-0.000400
16525.0,-0.000400
16526.0,-0.000400
16527.0,-0.000400
16528.0,-0.000400
16529.0,-0.000400
16530.0,-0.000400
16531.0,-0.000400
16532.0,-0.000400
16533.0,-0.000400
16534.0,-0.000400
16535.0,-0.000400
16536.0,-0.000400
16537.0,-0.000400
16538.0,-0.000400
16539.0,-0.000400
16540.0,-0.000400
16541.0,-0.000400
16542.0,-0.000400
16543.0,-0.000400
16544.0,-0.000400
16545.0,-0.000400
16546.0,-0.000400
16547.0,-0.000400
16548.0,-0.000400
16549.0,-0.000400
16550.0,-0.000400
16551.0,-0.000400
16552.0,-0.000400
16553.0,-0.000400
16554.0,-0.000400
16555.0,-0.000400
16556.0,-0.000400
16557.0,-0.000400
16558.0,-0.000400
16559.0,-0.000400
16560.0,-0.000400
16561.0,-0.000400
16562.0,-0.000400
16563.0,-0.000400
16564.0,-0.000400
16565.0,-0.000400
16566.0,-0.000400
16567.0,-0.000400
16568.0,-0.000400
16569.0,-0.000400
16570.0,-0.000400
16571.0,-0.000400
16572.0,-0.000400
16573.0,-0.000400
16574.0,-0.000400
16575.0,-0.000400
16576.0,-0.000400
16577.0,-0.000400
16578.0,-0.000400
16579.0,-0.000400
16580.0,-0.000400
16581.0,-0.000400
16582.0,-0.000400
16583.0,-0.000400
16584.0,-0.000400
16585.0,-0.000400
16586.0,-0.000400
16587.0,-0.000400
16588.0,-0.000400
16589.0,-0.000400
16590.0,-0.000400
16591.0,-0.000400
16592.0,-0.000400
16593.0,-0.000400
16594.0,-0.000400
16595.0,-0.000400
16596.0,-0.000400
16597.0,-0.000400
16598.0,-0.000400
16599.0,-0.000400
16600.0,-0.000400
16601.0,-0.000400
16602.0,-0.000400
16603.0,-0.000400
16604.0,-0.000400
16605.0,-0.000400
16606.0,-0.000400
16607.0,-0.000400
16608.0,-0.000400
16609.0,-0.000400
16610.0,-0.000400
16611.0,-0.000400
16612.0,-0.000400
16613.0,-0.000400
16614.0,-0.000400
16615.0,-0.000400
16616.0,-0.000400
16617.0,-0.000400
16618.0,-0.000400
16619.0,-0.000400
16620.0,-0.000400
16621.0,-0.000400
16622.0,-0.000400
16623.0,-0.000400
16624.0,-0.000400
16625.0,-0.000400
16626.0,-0.000400
16627.0,-0.000400
16628.0,-0.000400
16629.0,-0.000400
16630.0,-0.000400
16631.0,-0.000400
16632.0,-0.000400
16633.0,-0.000400
16634.0,-0.000400
16635.0,-0.000400
16636.0,-0.000400
16637.0,-0.000400
16638.0,-0.000400
16639.0,-0.000400
16640.0,-0.000400
16641.0,-0.000400
16642.0,-0.000400
16643.0,-0.000400
16644.0,-0.000400
16645.0,-0.000400
16646.0,-0.000400
16647.0,-0.000400
16648.0,-0.000400
16649.0,-0.000400
16650.0,-0.000400
16651.0,-0.000400
16652.0,-0.000400
16653.0,-0.000400
16654.0,-0.000400
16655.0,-0.000400
16656.0,-0.000400
16657.0,-0.000400
16658.0,-0.000400
16659.0,-0.000400
16660.0,-0.000400
16661.0,-0.000400
16662.0,-0.000400
16663.0,-0.000400
16664.0,-0.000400
16665.0,-0.000400
16666.0,-0.000400
16667.0,-0.000400
16668.0,-0.000400
16669.0,-0.000400
16670.0,-0.000400
16671.0,-0.000400
16672.0,-0.000400
16673.0,-0.000400
16674.0,-0.000400
16675.0,-0.000400
16676.0,-0.000400
16677.0,-0.000400
16678.0,-0.000400
16679.0,-0.000400
16680.0,-0.000400
16681.0,-0.000400
16682.0,-0.000400
16683.0,-0.000400
16684.0,-0.000400
16685.0,-0.000400
16686.0,-0.000400
16687.0,-0.000400
16688.0,-0.000400
16689.0,-0.000400
16690.0,-0.000400
16691.0,-0.000400
16692.0,-0.000400
16693.0,-0.000400
16694.0,-0.000400
16695.0,-0.000400
16696.0,-0.000400
16697.0,-0.000400
16698.0,-0.000400
16699.0,-0.000400
16700.0,-0.000400
16701.0,-0.000400
16702.0,-0.000400
16703.0,-0.000400
16704.0,-0.000400
16705.0,-0.000400
16706.0,-0.000400
16707.0,-0.000400
16708.0,-0.000400
16709.0,-0.000400
16710.0,-0.000400
16711.0,-0.000400
16712.0,-0.000400
16713.0,-0.000400
16714.0,-0.000400
16715.0,-0.000400
16716.0,-0.000400
16717.0,-0.000400
16718.0,-0.000400
16719.0,-0.000400
16720.0,-0.000400
16721.0,-0.000400
16722.0,-0.000400
16723.0,-0.000400
16724.0,-0.000400
16725.0,-0.000400
16726.0,-0.000400
16727.0,-0.000400
16728.0,-0.000400
16729.0,-0.000400
16730.0,-0.000400
16731.0,-0.000400
16732.0,-0.000400
16733.0,-0.000400
16734.0,-0.000400
16735.0,-0.000400
16736.0,-0.000400
16737.0,-0.000400
16738.0,-0.000400
16739.0,-0.000400
16740.0,-0.000400
16741.0,-0.000400
16742.0,-0.000400
16743.0,-0.000400
16744.0,-0.000400
16745.0,-0.000400
16746.0,-0.000400
16747.0,-0.000400
16748.0,-0.000400
16749.0,-0.000400
16750.0,-0.000400
16751.0,-0.000400
16752.0,-0.000400
16753.0,-0.000400
16754.0,-0.000400
16755.0,-0.000400
16756.0,-0.000400
16757.0,-0.000400
16758.0,-0.000400
16759.0,-0.000400
16760.0,-0.000400
16761.0,-0.000400
16762.0,-0.000400
16763.0,-0.000400
16764.0,-0.000400
16765.0,-0.000400
16766.0,-0.000400
16767.0,-0.000400
16768.0,-0.000400
16769.0,-0.000400
16770.0,-0.000400
16771.0,-0.000400
16772.0,-0.000400
16773.0,-0.000400
16774.0,-0.000400
16775.0,-0.000400
16776.0,-0.000400
16777.0,-0.000400
16778.0,-0.000400
16779.0,-0.000400
16780.0,-0.000400
16781.0,-0.000400
16782.0,-0.000400
16783.0,-0.000400
16784.0,-0.000400
16785.0,-0.000400
16786.0,-0.000400
16787.0,-0.000400
16788.0,-0.000400
16789.0,-0.000400
16790.0,-0.000400
16791.0,-0.000400
16792.0,-0.000400
16793.0,-0.000400
16794.0,-0.000400
16795.0,-0.000400
16796.0,-0.000400
16797.0,-0.000400
16798.0,-0.000400
16799.0,-0.000400
16800.0,-0.000400
16801.0,-0.000400
16802.0,-0.000400
16803.0,-0.000400
16804.0,-0.000400
16805.0,-0.000400
16806.0,-0.000400
16807.0,-0.000400
16808.0,-0.000400
16809.0,-0.000400
16810.0,-0.000400
16811.0,-0.000400
16812.0,-0.000400
16813.0,-0.000400
16814.0,-0.000400
16815.0,-0.000400
16816.0,-0.000400
16817.0,-0.000400
16818.0,-0.000400
16819.0,-0.000400
16820.0,-0.000400
16821.0,-0.000400
16822.0,-0.000400
16823.0,-0.000400
16824.0,-0.000400
16825.0,-0.000400
16826.0,-0.000400
16827.0,-0.000400
16828.0,-0.000400
16829.0,-0.000400
16830.0,-0.000400
16831.0,-0.000400
16832.0,-0.000400
16833.0,-0.000400
16834.0,-0.000400
16835.0,-0.000400
16836.0,-0.000400
16837.0,-0.000400
16838.0,-0.000400
16839.0,-0.000400
16840.0,-0.000400
16841.0,-0.000400
16842.0,-0.000400
16843.0,-0.000400
16844.0,-0.000400
16845.0,-0.000400
16846.0,-0.000400
16847.0,-0.000400
16848.0,-0.000400
16849.0,-0.000400
16850.0,-0.000400
16851.0,-0.000400
16852.0,-0.000400
16853.0,-0.000400
16854.0,-0.000400
16855.0,-0.000400
16856.0,-0.000400
16857.0,-0.000400
16858.0,-0.000400
16859.0,-0.000400
16860.0,-0.000400
16861.0,-0.000400
16862.0,-0.000400
16863.0,-0.000400
16864.0,-0.000400
16865.0,-0.000400
16866.0,-0.000400
16867.0,-0.000400
16868.0,-0.000400
16869.0,-0.000400
16870.0,-0.000400
16871.0,-0.000400
16872.0,-0.000400
16873.0,-0.000400
16874.0,-0.000400
16875.0,-0.000400
16876.0,-0.000400
16877.0,-0.000400
16878.0,-0.000400
16879.0,-0.000400
16880.0,-0.000400
16881.0,-0.000400
16882.0,-0.000400
16883.0,-0.000400
16884.0,-0.000400
16885.0,-0.000400
16886.0,-0.000400
16887.0,-0.000400
16888.0,-0.000400
16889.0,-0.000400
16890.0,-0.000400
16891.0,-0.000400
16892.0,-0.000400
16893.0,-0.000400
16894.0,-0.000400
16895.0,-0.000400
16896.0,-0.000400
16897.0,-0.000400
16898.0,-0.000400
16899.0,-0.000400
16900.0,-0.000400
16901.0,-0.000400
16902.0,-0.000400
16903.0,-0.000400
16904.0,-0.000400
16905.0,-0.000400
16906.0,-0.000400
16907.0,-0.000400
16908.0,-0.000400
16909.0,-0.000400
16910.0,-0.000400
16911.0,-0.000400
16912.0,-0.000400
16913.0,-0.000400
16914.0,-0.000400
16915.0,-0.000400
16916.0,-0.000400
16917.0,-0.000400
16918.0,-0.000400
16919.0,-0.000400
16920.0,-0.000400
16921.0,-0.000400
16922.0,-0.000400
16923.0,-0.000400
16924.0,-0.000400
16925.0,-0.000400
16926.0,-0.000400
16927.0,-0.000400
16928.0,-0.000400
16929.0,-0.000400
16930.0,-0.000400
16931.0,-0.000400
16932.0,-0.000400
16933.0,-0.000400
16934.0,-0.000400
16935.0,-0.000400
16936.0,-0.000400
16937.0,-0.000400
16938.0,-0.000400
16939.0,-0.000400
16940.0,-0.000400
16941.0,-0.000400
16942.0,-0.000400
16943.0,-0.000400
16944.0,-0.000400
16945.0,-0.000400
16946.0,-0.000400
16947.0,-0.000400
16948.0,-0.000400
16949.0,-0.000400
16950.0,-0.000400
16951.0,-0.000400
16952.0,-0.000400
16953.0,-0.000400
16954.0,-0.000400
16955.0,-0.000400
16956.0,-0.000400
16957.0,-0.000400
16958.0,-0.000400
16959.0,-0.000400
16960.0,-0.000400
16961.0,-0.000400
16962.0,-0.000400
16963.0,-0.000400
16964.0,-0.000400
16965.0,-0.000400
16966.0,-0.000400
16967.0,-0.000400
16968.0,-0.000400
16969.0,-0.000400
16970.0,-0.000400
16971.0,-0.000400
16972.0,-0.000400
16973.0,-0.000400
16974.0,-0.000400
16975.0,-0.000400
16976.0,-0.000400
16977.0,-0.000400
16978.0,-0.000400
16979.0,-0.000400
16980.0,-0.000400
16981.0,-0.000400
16982.0,-0.000400
16983.0,-0.000400
16984.0,-0.000400
16985.0,-0.000400
16986.0,-0.000400
16987.0,-0.000400
16988.0,-0.000400
16989.0,-0.000400
16990.0,-0.000400
16991.0,-0.000400
16992.0,-0.000400
16993.0,-0.000400
16994.0,-0.000400
16995.0,-0.000400
16996.0,-0.000400
16997.0,-0.000400
16998.0,-0.000400
16999.0,-0.000400
17000.0,-0.000400
17001.0,-0.000400
17002.0,-0.000400
17003.0,-0.000400
17004.0,-0.000400
17005.0,-0.000400
17006.0,-0.000400
17007.0,-0.000400
17008.0,-0.000400
17009.0,-0.000400
17010.0,-0.000400
17011.0,-0.000400
17012.0,-0.000400
17013.0,-0.000400
17014.0,-0.000400
17015.0,-0.000400
17016.0,-0.000400
17017.0,-0.000400
17018.0,-0.000400
17019.0,-0.000400
17020.0,-0.000400
17021.0,-0.000400
17022.0,-0.000400
17023.0,-0.000400
17024.0,-0.000400
17025.0,-0.000400
17026.0,-0.000400
17027.0,-0.000400
17028.0,-0.000400
17029.0,-0.000400
17030.0,-0.000400
17031.0,-0.000400
17032.0,-0.000400
17033.0,-0.000400
17034.0,-0.000400
17035.0,-0.000400
17036.0,-0.000400
17037.0,-0.000400
17038.0,-0.000400
17039.0,-0.000400
17040.0,-0.000400
17041.0,-0.000400
17042.0,-0.000400
17043.0,-0.000400
17044.0,-0.000400
17045.0,-0.000400
17046.0,-0.000400
17047.0,-0.000400
17048.0,-0.000400
17049.0,-0.000400
17050.0,-0.000400
17051.0,-0.000400
17052.0,-0.000400
17053.0,-0.000400
17054.0,-0.000400
17055.0,-0.000400
17056.0,-0.000400
17057.0,-0.000400
17058.0,-0.000400
17059.0,-0.000400
17060.0,-0.000400
17061.0,-0.000400
17062.0,-0.000400
17063.0,-0.000400
17064.0,-0.000400
17065.0,-0.000400
17066.0,-0.000400
17067.0,-0.000400
17068.0,-0.000400
17069.0,-0.000400
17070.0,-0.000400
17071.0,-0.000400
17072.0,-0.000400
17073.0,-0.000400
17074.0,-0.000400
17075.0,-0.000400
17076.0,-0.000400
17077.0,-0.000400
17078.0,-0.000400
17079.0,-0.000400
17080.0,-0.000400
17081.0,-0.000400
17082.0,-0.000400
17083.0,-0.000400
17084.0,-0.000400
17085.0,-0.000400
17086.0,-0.000400
17087.0,-0.000400
17088.0,-0.000400
17089.0,-0.000400
17090.0,-0.000400
17091.0,-0.000400
17092.0,-0.000400
17093.0,-0.000400
17094.0,-0.000400
17095.0,-0.000400
17096.0,-0.000400
17097.0,-0.000400
17098.0,-0.000400
17099.0,-0.000400
17100.0,-0.000400
17101.0,-0.000400
17102.0,-0.000400
17103.0,-0.000400
17104.0,-0.000400
17105.0,-0.000400
17106.0,-0.000400
17107.0,-0.000400
17108.0,-0.000400
17109.0,-0.000400
17110.0,-0.000400
17111.0,-0.000400
17112.0,-0.000400
17113.0,-0.000400
17114.0,-0.000400
17115.0,-0.000400
17116.0,-0.000400
17117.0,-0.000400
17118.0,-0.000400
17119.0,-0.000400
17120.0,-0.000400
17121.0,-0.000400
17122.0,-0.000400
17123.0,-0.000400
17124.0,-0.000400
17125.0,-0.000400
17126.0,-0.000400
17127.0,-0.000400
17128.0,-0.000400
17129.0,-0.000400
17130.0,-0.000400
17131.0,-0.000400
17132.0,-0.000400
17133.0,-0.000400
17134.0,-0.000400
17135.0,-0.000400
17136.0,-0.000400
17137.0,-0.000400
17138.0,-0.000400
17139.0,-0.000400
17140.0,-0.000400
17141.0,-0.000400
17142.0,-0.000400
17143.0,-0.000400
17144.0,-0.000400
17145.0,-0.000400
17146.0,-0.000400
17147.0,-0.000400
17148.0,-0.000400
17149.0,-0.000400
17150.0,-0.000400
17151.0,-0.000400
17152.0,-0.000400
17153.0,-0.000400
17154.0,-0.000400
17155.0,-0.000400
17156.0,-0.000400
17157.0,-0.000400
17158.0,-0.000400
17159.0,-0.000400
17160.0,-0.000400
17161.0,-0.000400
17162.0,-0.000400
17163.0,-0.000400
17164.0,-0.000400
17165.0,-0.000400
17166.0,-0.000400
17167.0,-0.000400
17168.0,-0.000400
17169.0,-0.000400
17170.0,-0.000400
17171.0,-0.000400
17172.0,-0.000400
17173.0,-0.000400
17174.0,-0.000400
17175.0,-0.000400
17176.0,-0.000400
17177.0,-0.000400
17178.0,-0.000400
17179.0,-0.000400
17180.0,-0.000400
17181.0,-0.000400
17182.0,-0.000400
17183.0,-0.000400
17184.0,-0.000400
17185.0,-0.000400
17186.0,-0.000400
17187.0,-0.000400
17188.0,-0.000400
17189.0,-0.000400
17190.0,-0.000400
17191.0,-0.000400
17192.0,-0.000400
17193.0,-0.000400
17194.0,-0.000400
17195.0,-0.000400
17196.0,-0.000400
17197.0,-0.000400
17198.0,-0.000400
17199.0,-0.000400
17200.0,-0.000400
17201.0,-0.000400
17202.0,-0.000400
17203.0,-0.000400
17204.0,-0.000400
17205.0,-0.000400
17206.0,-0.000400
17207.0,-0.000400
17208.0,-0.000400
17209.0,-0.000400
17210.0,-0.000400
17211.0,-0.000400
17212.0,-0.000400
17213.0,-0.000400
17214.0,-0.000400
17215.0,-0.000400
17216.0,-0.000400
17217.0,-0.000400
17218.0,-0.000400
17219.0,-0.000400
17220.0,-0.000400
17221.0,-0.000400
17222.0,-0.000400
17223.0,-0.000400
17224.0,-0.000400
17225.0,-0.000400
17226.0,-0.000400
17227.0,-0.000400
17228.0,-0.000400
17229.0,-0.000400
17230.0,-0.000400
17231.0,-0.000400
17232.0,-0.000400
17233.0,-0.000400
17234.0,-0.000400
17235.0,-0.000400
17236.0,-0.000400
17237.0,-0.000400
17238.0,-0.000400
17239.0,-0.000400
17240.0,-0.000400
17241.0,-0.000400
17242.0,-0.000400
17243.0,-0.000400
17244.0,-0.000400
17245.0,-0.000400
17246.0,-0.000400
17247.0,-0.000400
17248.0,-0.000400
17249.0,-0.000400
17250.0,-0.000400
17251.0,-0.000400
17252.0,-0.000400
17253.0,-0.000400
17254.0,-0.000400
17255.0,-0.000400
17256.0,-0.000400
17257.0,-0.000400
17258.0,-0.000400
17259.0,-0.000400
17260.0,-0.000400
17261.0,-0.000400
17262.0,-0.000400
17263.0,-0.000400
17264.0,-0.000400
17265.0,-0.000400
17266.0,-0.000400
17267.0,-0.000400
17268.0,-0.000400
17269.0,-0.000400
17270.0,-0.000400
17271.0,-0.000400
17272.0,-0.000400
17273.0,-0.000400
17274.0,-0.000400
17275.0,-0.000400
17276.0,-0.000400
17277.0,-0.000400
17278.0,-0.000400
17279.0,-0.000400
17280.0,-0.000400
17281.0,-0.000400
17282.0,-0.000400
17283.0,-0.000400
17284.0,-0.000400
17285.0,-0.000400
17286.0,-0.000400
17287.0,-0.000400
17288.0,-0.000400
17289.0,-0.000400
17290.0,-0.000400
17291.0,-0.000400
17292.0,-0.000400
17293.0,-0.000400
17294.0,-0.000400
17295.0,-0.000400
17296.0,-0.000400
17297.0,-0.000400
17298.0,-0.000400
17299.0,-0.000400
17300.0,-0.000400
17301.0,-0.000400
17302.0,-0.000400
17303.0,-0.000400
17304.0,-0.000400
17305.0,-0.000400
17306.0,-0.000400
17307.0,-0.000400
17308.0,-0.000400
17309.0,-0.000400
17310.0,-0.000400
17311.0,-0.000400
17312.0,-0.000400
17313.0,-0.000400
17314.0,-0.000400
17315.0,-0.000400
17316.0,-0.000400
17317.0,-0.000400
17318.0,-0.000400
17319.0,-0.000400
17320.0,-0.000400
17321.0,-0.000400
17322.0,-0.000400
17323.0,-0.000400
17324.0,-0.000400
17325.0,-0.000400
17326.0,-0.000400
17327.0,-0.000400
17328.0,-0.000400
17329.0,-0.000400
17330.0,-0.000400
17331.0,-0.000400
17332.0,-0.000400
17333.0,-0.000400
17334.0,-0.000400
17335.0,-0.000400
17336.0,-0.000400
17337.0,-0.000400
17338.0,-0.000400
17339.0,-0.000400
17340.0,-0.000400
17341.0,-0.000400
17342.0,-0.000400
17343.0,-0.000400
17344.0,-0.000400
17345.0,-0.000400
17346.0,-0.000400
17347.0,-0.000400
17348.0,-0.000400
17349.0,-0.000400
17350.0,-0.000400
17351.0,-0.000400
17352.0,-0.000400
17353.0,-0.000400
17354.0,-0.000400
17355.0,-0.000400
17356.0,-0.000400
17357.0,-0.000400
17358.0,-0.000400
17359.0,-0.000400
17360.0,-0.000400
17361.0,-0.000400
17362.0,-0.000400
17363.0,-0.000400
17364.0,-0.000400
17365.0,-0.000400
17366.0,-0.000400
17367.0,-0.000400
17368.0,-0.000400
17369.0,-0.000400
17370.0,-0.000400
17371.0,-0.000400
17372.0,-0.000400
17373.0,-0.000400
17374.0,-0.000400
17375.0,-0.000400
17376.0,-0.000400
17377.0,-0.000400
17378.0,-0.000400
17379.0,-0.000400
17380.0,-0.000400
17381.0,-0.000400
17382.0,-0.000400
17383.0,-0.000400
17384.0,-0.000400
17385.0,-0.000400
17386.0,-0.000400
17387.0,-0.000400
17388.0,-0.000400
17389.0,-0.000400
17390.0,-0.000400
17391.0,-0.000400
17392.0,-0.000400
17393.0,-0.000400
17394.0,-0.000400
17395.0,-0.000400
17396.0,-0.000400
17397.0,-0.000400
17398.0,-0.000400
17399.0,-0.000400
17400.0,-0.000400
17401.0,-0.000400
17402.0,-0.000400
17403.0,-0.000400
17404.0,-0.000400
17405.0,-0.000400
17406.0,-0.000400
17407.0,-0.000400
17408.0,-0.000400
17409.0,-0.000400
17410.0,-0.000400
17411.0,-0.000400
17412.0,-0.000400
17413.0,-0.000400
17414.0,-0.000400
17415.0,-0.000400
17416.0,-0.000400
17417.0,-0.000400
17418.0,-0.000400
17419.0,-0.000400
17420.0,-0.000400
17421.0,-0.000400
17422.0,-0.000400
17423.0,-0.000400
17424.0,-0.000400
17425.0,-0.000400
17426.0,-0.000400
17427.0,-0.000400
17428.0,-0.000400
17429.0,-0.000400
17430.0,-0.000400
17431.0,-0.000400
17432.0,-0.000400
17433.0,-0.000400
17434.0,-0.000400
17435.0,-0.000400
17436.0,-0.000400
17437.0,-0.000400
17438.0,-0.000400
17439.0,-0.000400
17440.0,-0.000400
17441.0,-0.000400
17442.0,-0.000400
17443.0,-0.000400
17444.0,-0.000400
17445.0,-0.000400
17446.0,-0.000400
17447.0,-0.000400
17448.0,-0.000400
17449.0,-0.000400
17450.0,-0.000400
17451.0,-0.000400
17452.0,-0.000400
17453.0,-0.000400
17454.0,-0.000400
17455.0,-0.000400
17456.0,-0.000400
17457.0,-0.000400
17458.0,-0.000400
17459.0,-0.000400
17460.0,-0.000400
17461.0,-0.000400
17462.0,-0.000400
17463.0,-0.000400
17464.0,-0.000400
17465.0,-0.000400
17466.0,-0.000400
17467.0,-0.000400
17468.0,-0.000400
17469.0,-0.000400
17470.0,-0.000400
17471.0,-0.000400
17472.0,-0.000400
17473.0,-0.000400
17474.0,-0.000400
17475.0,-0.000400
17476.0,-0.000400
17477.0,-0.000400
17478.0,-0.000400
17479.0,-0.000400
17480.0,-0.000400
17481.0,-0.000400
17482.0,-0.000400
17483.0,-0.000400
17484.0,-0.000400
17485.0,-0.000400
17486.0,-0.000400
17487.0,-0.000400
17488.0,-0.000400
17489.0,-0.000400
