# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
528.0,6.560600,0.958300,0.198800
529.0,6.559500,0.958400,0.198800
530.0,6.558500,0.958500,0.198800
531.0,6.557400,0.958600,0.198700
532.0,6.556400,0.958600,0.198700
533.0,6.555300,0.958700,0.198800
534.0,6.554300,0.958800,0.198900
535.0,6.553300,0.958900,0.198900
536.0,6.552200,0.959000,0.198900
537.0,6.551200,0.959000,0.198800
538.0,6.550200,0.959100,0.198800
539.0,6.549200,0.959200,0.198800
540.0,6.548100,0.959300,0.198900
541.0,6.547100,0.959300,0.198900
542.0,6.546100,0.959400,0.198800
543.0,6.545100,0.959500,0.198800
544.0,6.544100,0.959600,0.198800
545.0,6.543100,0.959600,0.198800
546.0,6.542100,0.959700,0.198900
547.0,6.541100,0.959800,0.199000
548.0,6.540100,0.959900,0.199000
549.0,6.539200,0.959900,0.199000
550.0,6.538200,0.960000,0.198900
551.0,6.537200,0.960100,0.198900
552.0,6.536200,0.960100,0.198900
553.0,6.535300,0.960200,0.198900
554.0,6.534300,0.960300,0.198900
555.0,6.533300,0.960400,0.198900
556.0,6.532400,0.960400,0.199000
557.0,6.531400,0.960500,0.199100
558.0,6.530500,0.960600,0.199000
559.0,6.529500,0.960600,0.199000
560.0,6.528600,0.960700,0.199000
561.0,6.527600,0.960800,0.198900
562.0,6.526700,0.960900,0.198800
563.0,6.525800,0.960900,0.198800
564.0,6.524800,0.961000,0.198900
565.0,6.523900,0.961100,0.198800
566.0,6.523000,0.961100,0.198700
567.0,6.522000,0.961200,0.198700
568.0,6.521100,0.961300,0.198800
569.0,6.520200,0.961300,0.198900
570.0,6.519300,0.961400,0.199000
571.0,6.518400,0.961500,0.199100
572.0,6.517500,0.961500,0.199000
573.0,6.516600,0.961600,0.199100
574.0,6.515700,0.961700,0.199000
575.0,6.514800,0.961700,0.199000
576.0,6.513900,0.961800,0.199000
577.0,6.513000,0.961900,0.199000
578.0,6.512100,0.961900,0.199000
579.0,6.511200,0.962000,0.199100
580.0,6.510300,0.962100,0.198900
581.0,6.509500,0.962100,0.198900
582.0,6.508600,0.962200,0.198900
583.0,6.507700,0.962300,0.198900
584.0,6.506800,0.962300,0.199000
585.0,6.506000,0.962400,0.199000
586.0,6.505100,0.962500,0.199000
587.0,6.504300,0.962500,0.199000
588.0,6.503400,0.962600,0.199100
589.0,6.502500,0.962600,0.199100
590.0,6.501700,0.962700,0.199100
591.0,6.500800,0.962800,0.199200
592.0,6.500000,0.962800,0.199200
593.0,6.499200,0.962900,0.199200
594.0,6.498300,0.963000,0.199200
595.0,6.497500,0.963000,0.199100
596.0,6.496600,0.963100,0.199000
597.0,6.495800,0.963100,0.199000
598.0,6.495000,0.963200,0.199100
599.0,6.494200,0.963300,0.199000
600.0,6.493300,0.963300,0.199000
601.0,6.492500,0.963400,0.199000
602.0,6.491700,0.963500,0.198900
603.0,6.490900,0.963500,0.199000
604.0,6.490100,0.963600,0.199100
605.0,6.489300,0.963600,0.199000
606.0,6.488400,0.963700,0.199000
607.0,6.487600,0.963800,0.199100
608.0,6.486800,0.963800,0.199000
609.0,6.486000,0.963900,0.199100
610.0,6.485200,0.963900,0.199100
611.0,6.484500,0.964000,0.199100
612.0,6.483700,0.964100,0.199100
613.0,6.482900,0.964100,0.199200
614.0,6.482100,0.964200,0.199200
615.0,6.481300,0.964200,0.199100
616.0,6.480500,0.964300,0.199200
617.0,6.479700,0.964300,0.199100
618.0,6.479000,0.964400,0.199100
619.0,6.478200,0.964500,0.199100
620.0,6.477400,0.964500,0.199100
621.0,6.476700,0.964600,0.199000
622.0,6.475900,0.964600,0.199000
623.0,6.475100,0.964700,0.199000
624.0,6.474400,0.964700,0.199100
625.0,6.473600,0.964800,0.199100
626.0,6.472800,0.964900,0.199100
627.0,6.472100,0.964900,0.199100
628.0,6.471300,0.965000,0.199100
629.0,6.470600,0.965000,0.199000
630.0,6.469800,0.965100,0.199000
631.0,6.469100,0.965100,0.199100
632.0,6.468400,0.965200,0.199200
633.0,6.467600,0.965200,0.199200
634.0,6.466900,0.965300,0.199200
635.0,6.466100,0.965400,0.199300
636.0,6.465400,0.965400,0.199300
637.0,6.464700,0.965500,0.199400
638.0,6.463900,0.965500,0.199300
639.0,6.463200,0.965600,0.199300
640.0,6.462500,0.965600,0.199400
641.0,6.461800,0.965700,0.199300
642.0,6.461100,0.965700,0.199200
643.0,6.460300,0.965800,0.199300
644.0,6.459600,0.965800,0.199300
645.0,6.458900,0.965900,0.199300
646.0,6.458200,0.965900,0.199300
647.0,6.457500,0.966000,0.199300
648.0,6.456800,0.966000,0.199200
649.0,6.456100,0.966100,0.199100
650.0,6.455400,0.966200,0.199200
651.0,6.454700,0.966200,0.199100
652.0,6.454000,0.966300,0.199100
653.0,6.453300,0.966300,0.199100
654.0,6.452600,0.966400,0.199200
655.0,6.451900,0.966400,0.199200
656.0,6.451200,0.966500,0.199200
657.0,6.450500,0.966500,0.199100
658.0,6.449800,0.966600,0.199100
659.0,6.449200,0.966600,0.199100
660.0,6.448500,0.966700,0.199200
661.0,6.447800,0.966700,0.199300
662.0,6.447100,0.966800,0.199300
663.0,6.446500,0.966800,0.199300
664.0,6.445800,0.966900,0.199300
665.0,6.445100,0.966900,0.199200
666.0,6.444400,0.967000,0.199300
667.0,6.443800,0.967000,0.199300
668.0,6.443100,0.967100,0.199300
669.0,6.442500,0.967100,0.199300
670.0,6.441800,0.967200,0.199300
671.0,6.441100,0.967200,0.199300
672.0,6.440500,0.967300,0.199400
673.0,6.439800,0.967300,0.199300
674.0,6.439200,0.967400,0.199300
675.0,6.438500,0.967400,0.199300
676.0,6.437900,0.967500,0.199300
677.0,6.437200,0.967500,0.199300
678.0,6.436600,0.967600,0.199300
679.0,6.435900,0.967600,0.199200
680.0,6.435300,0.967600,0.199300
681.0,6.434700,0.967700,0.199200
682.0,6.434000,0.967700,0.199200
683.0,6.433400,0.967800,0.199300
684.0,6.432700,0.967800,0.199300
685.0,6.432100,0.967900,0.199300
686.0,6.431500,0.967900,0.199300
687.0,6.430900,0.968000,0.199300
688.0,6.430200,0.968000,0.199300
689.0,6.429600,0.968100,0.199300
690.0,6.429000,0.968100,0.199300
691.0,6.428400,0.968200,0.199300
692.0,6.427700,0.968200,0.199400
693.0,6.427100,0.968300,0.199500
694.0,6.426500,0.968300,0.199500
695.0,6.425900,0.968300,0.199500
696.0,6.425300,0.968400,0.199500
